,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
1319,1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
1320,1,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
1321,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
1322,1,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5
1323,1,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,7
1324,1,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
1325,1,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7
1326,1,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5
1327,1,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5
1328,1,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5
1329,1,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,6
1330,1,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,5
1331,1,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5
1332,1,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8
1333,1,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5
1334,1,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6
1335,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
1336,1,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
1337,1,0.275,0.195,0.065,0.106,0.054,0.02,0.028,6
1338,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
1339,1,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6
1340,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
1341,1,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5
1342,1,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7
1343,1,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7
1344,1,0.275,0.2,0.07,0.096,0.037,0.0225,0.03,6
1345,1,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7
1346,1,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5
1347,1,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5
1348,1,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
1349,1,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
1350,1,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7
1351,1,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6
1352,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
1353,1,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,7
1354,1,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5
1355,1,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
1356,1,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6
1357,1,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9
1358,1,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5
1359,1,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6
1360,1,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6
1361,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
1362,1,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5
1363,1,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6
1364,1,0.28,0.215,0.08,0.132,0.072,0.022,0.033,5
1365,1,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
1366,1,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
1367,1,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5
1368,1,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5
1369,1,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6
1370,1,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6
1371,1,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5
1372,1,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7
1373,1,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8
1374,1,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5
1375,1,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
1376,1,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6
1377,1,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5
1378,1,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5
1379,1,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5
1380,1,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8
1381,1,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9
1382,1,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8
1383,1,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6
1384,1,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8
1385,1,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
1386,1,0.295,0.22,0.065,0.1295,0.052,0.028,0.035,6
1387,1,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6
1388,1,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6
1389,1,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
1390,1,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
1391,1,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7
1392,1,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5
1393,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
1394,1,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5
1395,1,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5
1396,1,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
1397,1,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6
1398,1,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
1399,1,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
1400,1,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
1401,1,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,5
1402,1,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8
1403,1,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
1404,1,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
1405,1,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
1406,1,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5
1407,1,0.305,0.22,0.07,0.141,0.062,0.031,0.037,5
1408,1,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
1409,1,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
1410,1,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7
1411,1,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7
1412,1,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6
1413,1,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5
1414,1,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
1415,1,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6
1416,1,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
1417,1,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7
1418,1,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6
1419,1,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,7
1420,1,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
1421,1,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5
1422,1,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5
1423,1,0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8
1424,1,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6
1425,1,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5
1426,1,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
1427,1,0.315,0.235,0.055,0.151,0.065,0.027,0.039,6
1428,1,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7
1429,1,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4
1430,1,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
1431,1,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5
1432,1,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8
1433,1,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7
1434,1,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8
1435,1,0.32,0.205,0.08,0.181,0.088,0.034,0.0495,5
1436,1,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6
1437,1,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6
1438,1,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
1439,1,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5
1440,1,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6
1441,1,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7
1442,1,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6
1443,1,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7
1444,1,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6
1445,1,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5
1446,1,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9
1447,1,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,8
1448,1,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7
1449,1,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
1450,1,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6
1451,1,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,8
1452,1,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6
1453,1,0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,6
1454,1,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6
1455,1,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6
1456,1,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5
1457,1,0.325,0.25,0.055,0.166,0.076,0.051,0.045,5
1458,1,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
1459,1,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6
1460,1,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,7
1461,1,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
1462,1,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
1463,1,0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5
1464,1,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7
1465,1,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,7
1466,1,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6
1467,1,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6
1468,1,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6
1469,1,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5
1470,1,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7
1471,1,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7
1472,1,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7
1473,1,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8
1474,1,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6
1475,1,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7
1476,1,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,7
1477,1,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
1478,1,0.33,0.265,0.09,0.18,0.068,0.036,0.06,6
1479,1,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
1480,1,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
1481,1,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
1482,1,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
1483,1,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7
1484,1,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
1485,1,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,6
1486,1,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6
1487,1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8
1488,1,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5
1489,1,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9
1490,1,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6
1491,1,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11
1492,1,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7
1493,1,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
1494,1,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
1495,1,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
1496,1,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7
1497,1,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
1498,1,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6
1499,1,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
1500,1,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6
1501,1,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6
1502,1,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6
1503,1,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7
1504,1,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,5
1505,1,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5
1506,1,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6
1507,1,0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6
1508,1,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
1509,1,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7
1510,1,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6
1511,1,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8
1512,1,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7
1513,1,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,6
1514,1,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
1515,1,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6
1516,1,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
1517,1,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8
1518,1,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5
1519,1,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10
1520,1,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7
1521,1,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
1522,1,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
1523,1,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
1524,1,0.35,0.265,0.08,0.2,0.09,0.042,0.06,7
1525,1,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6
1526,1,0.35,0.265,0.095,0.199,0.073,0.049,0.06,5
1527,1,0.35,0.265,0.11,0.209,0.066,0.059,0.075,9
1528,1,0.35,0.27,0.075,0.215,0.1,0.036,0.065,6
1529,1,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
1530,1,0.35,0.28,0.075,0.196,0.082,0.04,0.064,8
1531,1,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7
1532,1,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8
1533,1,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7
1534,1,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6
1535,1,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6
1536,1,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7
1537,1,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10
1538,1,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7
1539,1,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9
1540,1,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
1541,1,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7
1542,1,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
1543,1,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11
1544,1,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,7
1545,1,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6
1546,1,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7
1547,1,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
1548,1,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7
1549,1,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6
1550,1,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7
1551,1,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7
1552,1,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6
1553,1,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7
1554,1,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7
1555,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
1556,1,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7
1557,1,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6
1558,1,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6
1559,1,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6
1560,1,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,8
1561,1,0.36,0.27,0.095,0.2,0.073,0.056,0.061,8
1562,1,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7
1563,1,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9
1564,1,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
1565,1,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
1566,1,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
1567,1,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
1568,1,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
1569,1,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
1570,1,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7
1571,1,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
1572,1,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9
1573,1,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7
1574,1,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7
1575,1,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6
1576,1,0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6
1577,1,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7
1578,1,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6
1579,1,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
1580,1,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
1581,1,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
1582,1,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6
1583,1,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7
1584,1,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,7
1585,1,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
1586,1,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7
1587,1,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
1588,1,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,7
1589,1,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6
1590,1,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6
1591,1,0.37,0.275,0.08,0.2325,0.093,0.056,0.072,6
1592,1,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
1593,1,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7
1594,1,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6
1595,1,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7
1596,1,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7
1597,1,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5
1598,1,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6
1599,1,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5
1600,1,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6
1601,1,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7
1602,1,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11
1603,1,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,6
1604,1,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7
1605,1,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
1606,1,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
1607,1,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8
1608,1,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
1609,1,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,7
1610,1,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6
1611,1,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10
1612,1,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6
1613,1,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
1614,1,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
1615,1,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7
1616,1,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7
1617,1,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,6
1618,1,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6
1619,1,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7
1620,1,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
1621,1,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6
1622,1,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8
1623,1,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
1624,1,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6
1625,1,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6
1626,1,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,6
1627,1,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7
1628,1,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7
1629,1,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
1630,1,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12
1631,1,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7
1632,1,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8
1633,1,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,6
1634,1,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7
1635,1,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8
1636,1,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7
1637,1,0.375,0.29,0.095,0.213,0.096,0.041,0.061,5
1638,1,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6
1639,1,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
1640,1,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8
1641,1,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
1642,1,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
1643,1,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8
1644,1,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7
1645,1,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
1646,1,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6
1647,1,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10
1648,1,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6
1649,1,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6
1650,1,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7
1651,1,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
1652,1,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7
1653,1,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7
1654,1,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7
1655,1,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6
1656,1,0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6
1657,1,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7
1658,1,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6
1659,1,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,8
1660,1,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5
1661,1,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7
1662,1,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8
1663,1,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6
1664,1,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
1665,1,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6
1666,1,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7
1667,1,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8
1668,1,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7
1669,1,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8
1670,1,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
1671,1,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6
1672,1,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6
1673,1,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
1674,1,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5
1675,1,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
1676,1,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7
1677,1,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
1678,1,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7
1679,1,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
1680,1,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8
1681,1,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7
1682,1,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7
1683,1,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
1684,1,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
1685,1,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7
1686,1,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
1687,1,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,7
1688,1,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
1689,1,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,7
1690,1,0.39,0.3,0.1,0.2665,0.1105,0.059,0.084,7
1691,1,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6
1692,1,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8
1693,1,0.39,0.31,0.085,0.344,0.181,0.0695,0.079,7
1694,1,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11
1695,1,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8
1696,1,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,7
1697,1,0.395,0.27,0.1,0.2985,0.1445,0.061,0.082,5
